label,message,message_length,word_count,cleaned_message,processed_message
0,University of southern california.,34,4,university of southern california,univers southern california
0,We have to pick rayan macleran there.,37,7,we have to pick rayan macleran there,pick rayan macleran
0,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,89,20,u gd lor go shopping i got stuff to do u wan watch infernal affairs a not come lar,u gd lor go shop got stuff u wan watch infern affair come lar
0,Well. Balls. Time to make calls,31,6,well balls time to make calls,well ball time make call
0,Wat time ü wan today?,21,5,wat time wan today,wat time wan today
0, &lt;#&gt;  in mca. But not conform.,36,6,ltgt in mca but not conform,ltgt mca conform
0,Oh ok.. Wat's ur email?,23,5,oh ok wats ur email,oh ok wat ur email
0,"Yes, princess. Are you going to make me moan?",45,9,yes princess are you going to make me moan,ye princess go make moan
0,Lol its ok I didn't remember til last nite,42,9,lol its ok i didnt remember til last nite,lol ok didnt rememb til last nite
0,"[…] anyway, many good evenings to u! s",38,8,anyway many good evenings to u s,anyway mani good even u
0,"Cool, I'll text you in a few",28,7,cool ill text you in a few,cool ill text
0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",84,14,sorry vikky im watching olave mandara movie kano in trishul theatre wit my frnds,sorri vikki im watch olav mandara movi kano trishul theatr wit frnd
0,I'm very happy for you babe ! Woo hoo party on dude!,52,12,im very happy for you babe woo hoo party on dude,im happi babe woo hoo parti dude
0,I am taking you for italian food. How about a pretty dress with no panties? :),78,16,i am taking you for italian food how about a pretty dress with no panties,take italian food pretti dress panti
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,54,14,wot u up thout u were gonna call me txt bak luv k,wot u thout u gonna call txt bak luv k
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,158,28,you are chosen to receive a award pls call claim number to collect your award which you are selected to receive as a valued mobile customer,chosen receiv award pl call claim number collect award select receiv valu mobil custom
0,How are you holding up?,23,5,how are you holding up,hold
0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,93,16,dont flatter yourself tell that man of mine two pints of carlin in ten minutes please,dont flatter tell man mine two pint carlin ten minut pleas
0,Hope you are not scared!,24,5,hope you are not scared,hope scare
0,I cant pick the phone right now. Pls send a message,51,11,i cant pick the phone right now pls send a message,cant pick phone right pl send messag
0,I'm at home n ready...,22,5,im at home n ready,im home n readi
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,24,please call our customer service representative on freephone between ampm as you have won a guaranteed cash or prize,pleas call custom servic repres freephon ampm guarante cash prize
0,What time do u get out?,23,6,what time do u get out,time u get
0,I am literally in bed and have been up for like  &lt;#&gt;  hours,65,13,i am literally in bed and have been up for like ltgt hours,liter bed like ltgt hour
0,"Yes, my reg is  Ciao!",21,5,yes my reg is ciao,ye reg ciao
0,If You mean the website. Yes.,29,6,if you mean the website yes,mean websit ye
1,Win a £1000 cash prize or a prize worth £5000,45,10,win a cash prize or a prize worth,win cash prize prize worth
1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",156,23,thanks for your ringtone order reference number xyour mobile will be charged should your tone not arrive please call customer services,thank rington order refer number xyour mobil charg tone arriv pleas call custom servic
0,Lol or I could just starve and lose a pound by the end of the day.,66,16,lol or i could just starve and lose a pound by the end of the day,lol could starv lose pound end day
0,Yeah that's the impression I got,32,6,yeah thats the impression i got,yeah that impress got
0,Ok ok take care. I can understand.,34,7,ok ok take care i can understand,ok ok take care understand
0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",153,26,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,motiv behind everi dark shine light wait find behind everi best friend alway trust love bslvyl
0,"Ya ok, then had dinner?",23,5,ya ok then had dinner,ya ok dinner
0,I was slept that time.you there?,32,6,i was slept that timeyou there,slept timey
0,dont make ne plans for nxt wknd coz she wants us to come down then ok,69,16,dont make ne plans for nxt wknd coz she wants us to come down then ok,dont make ne plan nxt wknd coz want us come ok
0,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,180,32,when is school starting where will you stay whats the weather like and the food do you have a social support system like friends in the school all these things are important,school start stay what weather like food social support system like friend school thing import
0,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",255,49,ha ha nan yalrigu heltiniiyo kothi chikku u shared many things wit meso far i didnt told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to meok chikkub,ha ha nan yalrigu heltiniiyo kothi chikku u share mani thing wit meso far didnt told bodi even utter word abt u ur trust much tell other plz nxt time dont use word meok chikkub
0,Noice. Text me when you're here,31,6,noice text me when youre here,noic text your
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,59,12,hi di is yijue were meeting at pm at esaplanade tonight,hi di yiju meet pm esaplanad tonight
1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,154,29,moby pub quizwin a high street prize if u know who the new duchess of cornwall will be txt her first name to unsub stop sp,mobi pub quizwin high street prize u know new duchess cornwal txt first name unsub stop sp
1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",158,24,this weeks savamob member offers are now accessible just call for details savamob pobox la wu only week savamob offers mobile,week savamob member offer access call detail savamob pobox la wu week savamob offer mobil
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",138,29,aight ive been set free think you could text me blakes address it occurs to me im not quite as sure what im doing as i thought i was,aight ive set free think could text blake address occur im quit sure im thought
0,Hi dear we saw dear. We both are happy. Where you my battery is low,67,15,hi dear we saw dear we both are happy where you my battery is low,hi dear saw dear happi batteri low
0,How are you. Its been ages. How's abj,37,8,how are you its been ages hows abj,age how abj
0,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,122,22,prof you have passed in all the papers in this sem congrats student enna kalaachutaarama prof gud mrng,prof pass paper sem congrat student enna kalaachutaarama prof gud mrng
0,Dont kick coco when he's down,29,6,dont kick coco when hes down,dont kick coco he
0,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,97,18,fyi im gonna call you sporadically starting at like ltgt bc we are not not doin this shit,fyi im gonna call sporad start like ltgt bc doin shit
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",149,26,you are being contacted by our dating service by someone you know to find out who it is call from your mobile or landline poboxldns,contact date servic someon know find call mobil landlin poboxldn
1,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,140,21,tbspersolvo been chasing us since sept for definitely not paying now thanks to your information we will ignore them kath manchester,tbspersolvo chase us sinc sept definit pay thank inform ignor kath manchest
0,Hope youre not having too much fun without me!! see u tomorrow love jess x,75,15,hope youre not having too much fun without me see u tomorrow love jess x,hope your much fun without see u tomorrow love jess x
0,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,84,20,ok i wont call or disturb any one i know all are avoiding me i am a burden for all,ok wont call disturb one know avoid burden
0,I've reached home n i bathe liao... U can call me now...,56,12,ive reached home n i bathe liao u can call me now,ive reach home n bath liao u call
1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,106,16,loans for any purpose even if you have bad credit tenants welcome call noworriesloanscom on,loan purpos even bad credit tenant welcom call noworriesloanscom
0,Was the actual exam harder than NBME,36,7,was the actual exam harder than nbme,actual exam harder nbme
0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,84,17,a lot of this sickness thing going round take it easy hope u feel better soon lol,lot sick thing go round take easi hope u feel better soon lol
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",128,19,god picked up a flower and dippeditinadew lovingly touched itwhichturnedinto u and the he gifted tomeandsaidthis friend is u,god pick flower dippeditinadew lovingli touch itwhichturnedinto u gift tomeandsaidthi friend u
1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,114,25,kick off a new season with wks free goals news to ur mobile txt ur club name to eg villa to,kick new season wk free goal news ur mobil txt ur club name eg villa
0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,96,20,hey sathya till now we dint meet not even a single time then how can i saw the situation sathya,hey sathya till dint meet even singl time saw situat sathya
0,Gam gone after outstanding innings.,35,5,gam gone after outstanding innings,gam gone outstand inning
0,O i played smash bros  &lt;#&gt;  religiously.,46,7,o i played smash bros ltgt religiously,play smash bro ltgt religi
0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",276,56,sir good morning hope you had a good weekend i called to let you know that i was able to raise ltgt from my dad he however said he would make the rest available by mid feb this amount is still quite short and i was hoping you would help do have a good day abiola,sir good morn hope good weekend call let know abl rais ltgt dad howev said would make rest avail mid feb amount still quit short hope would help good day abiola
0,Hurry home. Soup is DONE!,25,5,hurry home soup is done,hurri home soup done
0,No no. I will check all rooms befor activities,46,9,no no i will check all rooms befor activities,check room befor activ
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",153,32,good afternoon my love it was good to see your words on ym and get your tm very smart move my slave smiles i drink my coffee and await you,good afternoon love good see word ym get tm smart move slave smile drink coffe await
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,74,16,quite ok but a bit ex u better go eat smth now else ill feel guilty,quit ok bit ex u better go eat smth els ill feel guilti
1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",154,29,orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap to stop receiving these tips reply stop,orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop
0,Lemme know when you're here,27,5,lemme know when youre here,lemm know your
1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,148,21,private your account statement for shows unredeemed s i m points call identifier code expires,privat account statement show unredeem point call identifi code expir
0,He needs to stop going to bed and make with the fucking dealing,63,13,he needs to stop going to bed and make with the fucking dealing,need stop go bed make fuck deal
0,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",147,31,how are you my love are you with your brother time to talk english with him grins say hey muhommad penny says hello from across the sea,love brother time talk english grin say hey muhommad penni say hello across sea
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,135,27,we tried to call you re your reply to our sms for a video mobile mins unlimited text free camcorder reply of call now,tri call repli sm video mobil min unlimit text free camcord repli call
0,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",154,35,hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is ltgt k help pls i will load d card abi hwkeep me posted luv mj,hey doc pl want get nice shirt hubbi nice fite one budget ltgt k help pl load card abi hwkeep post luv mj
0,I remain unconvinced that this isn't an elaborate test of my willpower,70,12,i remain unconvinced that this isnt an elaborate test of my willpower,remain unconvinc isnt elabor test willpow
0,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",157,29,life is nothing wen v get everything but life is everything wen v miss something real value of people wil be realized only in their absence gud mrng,life noth wen v get everyth life everyth wen v miss someth real valu peopl wil realiz absenc gud mrng
0,how are you? I miss you!,24,6,how are you i miss you,miss
0,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,85,16,i aint answerin no phone at what is actually a pretty reasonable hour but im sleepy,aint answerin phone actual pretti reason hour im sleepi
0,"Hey , is * rite u put »10 evey mnth is that all?",48,13,hey is rite u put evey mnth is that all,hey rite u put evey mnth
0,i am going to bed now prin,26,7,i am going to bed now prin,go bed prin
0,I think just yourself …Thanks and see you tomo,46,9,i think just yourself thanks and see you tomo,think thank see tomo
0,If u dun drive then how i go 2 sch.,35,10,if u dun drive then how i go sch,u dun drive go sch
0,I not at home now lei...,24,6,i not at home now lei,home lei
1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,166,26,gsoh good with spam the ladiesu could b a male gigolo join the uks fastest growing mens club reply oncall mjzgroup stop reply stop msgrcvd,gsoh good spam ladiesu could b male gigolo join uk fastest grow men club repli oncal mjzgroup stop repli stop msgrcvd
0,Ok then i will come to ur home after half an hour,49,12,ok then i will come to ur home after half an hour,ok come ur home half hour
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,132,24,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on,u secret admir look make contact ufind rreveal think ur specialcal
0,Do u hav any frnd by name ashwini in ur college?,48,11,do u hav any frnd by name ashwini in ur college,u hav frnd name ashwini ur colleg
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,80,19,jus finish my lunch on my way home lor i tot u dun wan stay in sch today,ju finish lunch way home lor tot u dun wan stay sch today
0,K then 2marrow are you coming to class.,39,8,k then marrow are you coming to class,k marrow come class
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,24,hot live fantasies call now just p per min ntt ltd po box croydon cr wb is a national rate call,hot live fantasi call p per min ntt ltd po box croydon cr wb nation rate call
0,Pls send me your address sir.,29,6,pls send me your address sir,pl send address sir
0,I want to lick your pussy now...,32,7,i want to lick your pussy now,want lick pussi
0,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",75,14,yo you gonna still be in stock tomorrowtoday im trying to get a dubsack,yo gonna still stock tomorrowtoday im tri get dubsack
1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,141,21,urgent your mobile number has been awarded a ukp prize guaranteed call from landline claim valid hrs only ppm,urgent mobil number award ukp prize guarante call landlin claim valid hr ppm
0,"I'll see, but prolly yeah",25,5,ill see but prolly yeah,ill see prolli yeah
0,Thought we could go out for dinner. I'll treat you! Seem ok?,60,12,thought we could go out for dinner ill treat you seem ok,thought could go dinner ill treat seem ok
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,154,37,where are you what do you do how can you stand to be away from me doesnt your heart ache without me dont you wonder of me dont you crave me,stand away doesnt heart ach without dont wonder dont crave
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,230,42,sorry you never hear unless you book it one was kinda a jokethet were really looking for skinny white girls the other was one lineyou can only do so much on camera with that something like that theyre casting on the look,sorri never hear unless book one kinda jokethet realli look skinni white girl one liney much camera someth like theyr cast look
0,What you doing?how are you?,27,5,what you doinghow are you,doinghow
0,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",92,18,sure thing big man i have hockey elections at shouldnt go on longer than an hour though,sure thing big man hockey elect shouldnt go longer hour though
0,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,87,20,watch lor i saw a few swatch one i thk quite ok ard but i need nd opinion leh,watch lor saw swatch one thk quit ok ard need nd opinion leh
0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),116,23,hiya do u like the hlday pics looked horrible in them so took mo out hows the camp amrca thing speak soon serena,hiya u like hlday pic look horribl took mo how camp amrca thing speak soon serena
0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",126,28,babe how goes that day what are you up to i miss you already my love loving kiss i hope everything goes well,babe goe day miss alreadi love love kiss hope everyth goe well
0,Yunny... I'm goin to be late,28,6,yunny im goin to be late,yunni im goin late
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,160,32,doc prescribed me morphine cause the other pain meds arent enough waiting for my mom to bring it that med should kick in fast so im gonna try to be on later,doc prescrib morphin caus pain med arent enough wait mom bring med kick fast im gonna tri later
0,"Cool, want me to go to kappa or should I meet you outside mu",60,14,cool want me to go to kappa or should i meet you outside mu,cool want go kappa meet outsid mu
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",153,32,hey sexy buns have i told you i adore you loverboy i hope you remember to thank your sister in law for those meatballs grins i love you babe,hey sexi bun told ador loverboy hope rememb thank sister law meatbal grin love babe
0,May b approve panalam...but it should have more posts..,55,9,may b approve panalambut it should have more posts,may b approv panalambut post
1,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",157,24,spjanuary male sale hot gay chat now cheaper call national rate from pmin cheap to pmin peak to stop texts call pmin,spjanuari male sale hot gay chat cheaper call nation rate pmin cheap pmin peak stop text call pmin
0,"Sorry, I'll call later",22,4,sorry ill call later,sorri ill call later
0,I dont thnk its a wrong calling between us,42,9,i dont thnk its a wrong calling between us,dont thnk wrong call us
0,Me i'm not workin. Once i get job...,36,8,me im not workin once i get job,im workin get job
0,And by when you're done I mean now,34,8,and by when youre done i mean now,your done mean
0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",153,32,its ur luck to love someone its ur fortune to love the one who loves u but its a miracle to love a person who cant love anyone except u gud nyt,ur luck love someon ur fortun love one love u miracl love person cant love anyon except u gud nyt
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,147,36,hi baby ive just got back from work and i was wanting to see u allday i hope i didnt piss u off on the phone today if u are up give me a call xxx,hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,152,30,freemsg todays the day if you are ready im horny live in your town i love sex fun games netcollex ltd p per msg reply stop to end,freemsg today day readi im horni live town love sex fun game netcollex ltd p per msg repli stop end
0,Is it your yahoo boys that bring in the perf? Or legal.,55,12,is it your yahoo boys that bring in the perf or legal,yahoo boy bring perf legal
0,No need to say anything to me. I know i am an outsider,54,13,no need to say anything to me i know i am an outsider,need say anyth know outsid
0,have you ever had one foot before?,34,7,have you ever had one foot before,ever one foot
0,Just got to  &lt;#&gt;,22,4,just got to ltgt,got ltgt
0,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",103,19,good no dont need any receiptswell done yes please tell whats her number i could ring her,good dont need receiptswel done ye pleas tell what number could ring
0,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",159,32,ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it gud nyt,ever green quot ever told jerri cartoon person irrit u alway one love u vri much fail express gud nyt
0,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,87,19,leave it wif me lar wan to carry meh so heavy is da num familiar to,leav wif lar wan carri meh heavi da num familiar
0,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),153,27,beautiful truth expression of the face could be seen by everyone but the depression of heart could be understood only by the loved ones gud ni,beauti truth express face could seen everyon depress heart could understood love one gud ni
0,Infact happy new year. How are you where are you when are we seeing,67,14,infact happy new year how are you where are you when are we seeing,infact happi new year see
1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",146,30,in the simpsons movie released in july name the band that died at the start of the film agreen day bblue day cred day send a b or c,simpson movi releas juli name band die start film agreen day bblue day cred day send b c
0,That's a shame! Maybe cld meet for few hrs tomo?,48,10,thats a shame maybe cld meet for few hrs tomo,that shame mayb cld meet hr tomo
0,Lol I would but despite these cramps I like being a girl.,57,12,lol i would but despite these cramps i like being a girl,lol would despit cramp like girl
0,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,157,32,i cant wait for cornwall hope tonight isnt too bad as well but its rock night shite anyway im going for a kip now have a good night speak to you soon,cant wait cornwal hope tonight isnt bad well rock night shite anyway im go kip good night speak soon
0,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,139,27,pls help me tell sura that im expecting a battery from hont and that if should pls send me a message about how to download movies thanks,pl help tell sura im expect batteri hont pl send messag download movi thank
1,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,160,28,please call amanda with regard to renewing or upgrading your current tmobile handset free of charge offer ends today tel subject to ts and cs,pleas call amanda regard renew upgrad current tmobil handset free charg offer end today tel subject ts cs
0,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",158,37,havent found a way to get another app for your phone eh will you go to the net cafe did you take that job geeee i need you babe i crave to see you,havent found way get anoth app phone eh go net cafe take job geeee need babe crave see
0,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,90,19,i only work from mon to thurs but sat i cant leh booked liao which other day u free,work mon thur sat cant leh book liao day u free
0,Ü comin to fetch us oredi...,28,6,comin to fetch us oredi,comin fetch us oredi
0,What's nannys address?,22,3,whats nannys address,what nanni address
1,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",159,23,urgent your costa del sol holiday or await collection call now toclaim sae tc s pobox stockport skxh costpm maxmins,urgent costa del sol holiday await collect call toclaim sae tc pobox stockport skxh costpm maxmin
0,Haf u eaten? Wat time u wan me 2 come?,38,10,haf u eaten wat time u wan me come,haf u eaten wat time u wan come
1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,144,26,want a new video phone anytime any network mins half price line rental free text for months reply or call for free delivery,want new video phone anytim network min half price line rental free text month repli call free deliveri
0,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",92,21,yo call me when you get the chance a friend of mine wanted me to ask you about a big order,yo call get chanc friend mine want ask big order
0,This single single answers are we fighting? Plus i said am broke and you didnt reply,84,16,this single single answers are we fighting plus i said am broke and you didnt reply,singl singl answer fight plu said broke didnt repli
0,It certainly puts things into perspective when something like this happens,74,11,it certainly puts things into perspective when something like this happens,certainli put thing perspect someth like happen
0,Now got tv 2 watch meh? U no work today?,40,10,now got tv watch meh u no work today,got tv watch meh u work today
0,i felt so...not any conveying reason.. Ese he... What about me?,63,11,i felt sonot any conveying reason ese he what about me,felt sonot convey reason ese
1,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,154,29,had your mobile months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on,mobil month u r entitl updat latest colour mobil camera free call mobil updat co free
0,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,134,21,hows it going got any exciting karaoke type activities planned im debating whether to play football this eve feeling lazy though,how go got excit karaok type activ plan im debat whether play footbal eve feel lazi though
0,I told that am coming on wednesday.,35,7,i told that am coming on wednesday,told come wednesday
0,"Its ok, called mom instead have fun",35,7,its ok called mom instead have fun,ok call mom instead fun
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",112,17,dear voucher holder to claim this weeks offer at your pc please go to tscs apply,dear voucher holder claim week offer pc pleas go tsc appli
0,Well if I'm that desperate I'll just call armand again,54,10,well if im that desperate ill just call armand again,well im desper ill call armand
0,Are you at work right now ?,27,7,are you at work right now,work right
1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,157,26,congrats nokia video camera phone is your call calls cost ppm ave call mins vary from mobiles close post bcm ldn wcnxx,congrat nokia video camera phone call call cost ppm ave call min vari mobil close post bcm ldn wcnxx
0,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,111,20,havent heard anything and hes not answering my texts so im guessing he flaked that said the jb is fantastic,havent heard anyth he answer text im guess flake said jb fantast
0,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",157,32,mmmmmm i love youso much ahmad i cant wait for this year to begin as every second takes me closer to being at your side happy new year my love,mmmmmm love youso much ahmad cant wait year begin everi second take closer side happi new year love
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,124,23,pls whats the full name of jokes school cos fees in university of florida seem to actually be ltgt k pls holla back,pl what full name joke school co fee univers florida seem actual ltgt k pl holla back
0,"Sorry, I'll call later",22,4,sorry ill call later,sorri ill call later
0,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,77,15,ok but they said ive got wisdom teeth hidden inside n mayb need remove,ok said ive got wisdom teeth hidden insid n mayb need remov
0,And pls pls drink plenty plenty water,37,7,and pls pls drink plenty plenty water,pl pl drink plenti plenti water
0,How are you doing. How's the queen. Are you going for the royal wedding,71,14,how are you doing hows the queen are you going for the royal wedding,how queen go royal wed
0,He's in lag. That's just the sad part but we keep in touch thanks to skype,74,16,hes in lag thats just the sad part but we keep in touch thanks to skype,he lag that sad part keep touch thank skype
0,Ok lor then we go tog lor...,28,7,ok lor then we go tog lor,ok lor go tog lor
0,Two teams waiting for some players,34,6,two teams waiting for some players,two team wait player
0,Can ü send me a copy of da report?,34,9,can send me a copy of da report,send copi da report
0,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",67,13,swhrt how u deyhope ur ok tot about u daylove n misstake care,swhrt u deyhop ur ok tot u daylov n misstak care
0,"Ok da, i already planned. I wil pick you.",41,9,ok da i already planned i wil pick you,ok da alreadi plan wil pick
1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",143,23,urgent please call your abta complimentary spanish holiday or cash await collection sae tcs box po ez ppm,urgent pleas call abta complimentari spanish holiday cash await collect sae tc box po ez ppm
0,"Sorry, I'll call later in meeting",33,6,sorry ill call later in meeting,sorri ill call later meet
0,I just really need shit before tomorrow and I know you won't be awake before like 6,83,17,i just really need shit before tomorrow and i know you wont be awake before like,realli need shit tomorrow know wont awak like
0,I'm good. Have you registered to vote?,38,7,im good have you registered to vote,im good regist vote
